epa_station_key,year,month,day,hour,minute,second,sd_hor_wind_dir,upper_level_temp,nitric_oxide,wind_speed,barometric_pressure,resultant_direction,nitrogen_dioxide,sulfur_dioxide,solar_radiation,relative_humidity,nitrogen_oxides,middle_level_temperature,resultant_speed,delta_temperature,carbon_monoxide,ozone,lower_level_temperature,temperature,light_scatter,epa,city,site,site_code,o3,pmest,lon,lat,_created_at,_updated_at
410510080,2015,2,26,0,50,00,11.74548,,0.19364066,3.9937999,30.014,185.03909,11.53664,0.93714535,0,90.795197,11.730275,,3.9098234,0.041186668,288.14304,0.012703333,,8.3026667,0.73151469,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,0,55,00,11.544948,,0.24201733,3.8831334,30.01396,178.77554,10.795688,1.1564714,0,90.833466,11.037693,,3.8042479,0.040479999,289.38428,0.01258,,8.2700005,0.72435999,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,0,00,13.490975,,0.30538866,3.3778667,30.008801,170.50089,10.605341,1.0263773,0,90.793068,10.910726,,3.2841625,0.037413333,346.54025,0.01259,,8.2510662,0.71654665,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,5,00,11.297276,,0.30632001,4.0629334,30.007999,174.26038,10.393395,0.80662268,0,90.880135,10.699709,,3.9838989,0.050719999,290.20306,0.01269,,8.2382669,0.71627468,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,10,00,13.644477,,0.27155,3.8812666,30.007799,171.65976,10.301244,0.65218532,0,90.992264,10.572795,,3.7711337,0.034653332,307.42468,0.013023334,,8.2369337,0.70442665,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,15,00,15.691256,,0.19107667,3.8875999,30.002359,174.84343,10.271958,0.617414,0,91.017197,10.463042,,3.7417097,0.026146667,362.22202,0.013533333,,8.2391996,0.69793397,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,20,00,13.015969,,0.144768,3.9242001,30.002001,174.91214,10.004889,0.64321202,0,91.08107,10.149673,,3.822871,0.025093334,322.57059,0.013576667,,8.2165337,0.69665468,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,25,00,12.892997,,0.18044734,3.9808667,29.999439,180.66312,9.7393703,0.75733203,0,91.076797,9.919816,,3.8800075,0.023386667,305.85071,0.01399,,8.1998663,0.68708533,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,30,00,17.046968,,0.15927933,3.4130666,29.99612,182.31706,9.5410471,0.69291264,0,91.236,9.7003355,,3.2618954,0.011453333,289.04654,0.0142,,8.1902666,0.68514669,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,35,00,11.764616,,0.10876933,4.6383333,29.99292,170.56645,9.3703699,0.66073269,0,91.358803,9.4791403,,4.5404863,0.017626667,371.39902,0.01457,,8.1800003,0.68906534,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,40,00,16.171692,,0.15657,3.7446001,29.99,180.26884,9.0963078,0.59434265,0,91.334534,9.2528725,,3.5953391,0.0040799999,286.3884,0.015286666,,8.1800003,0.65160602,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,45,00,21.391836,,0.22225466,3.5934,29.99,184.34732,8.8543501,0.83339131,0,91.364799,9.0765934,,3.3427708,-0.0056533334,271.14755,0.01564,,8.1596003,0.66092467,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,50,00,11.170496,,0.238272,4.7673335,29.989639,174.36244,8.5546589,0.70980197,0,91.53933,8.7929182,,4.6766663,-0.015866667,247.97734,0.016203333,,8.1417332,0.67461801,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,1,55,00,12.55497,,0.23485534,5.6352,29.988041,180.92775,8.0878897,0.59647864,0,91.820801,8.3227491,,5.499815,-0.01688,277.43936,0.016723333,,8.1026669,0.65776998,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,0,00,16.204691,,0.24445866,4.2365332,29.98444,167.24457,7.6695704,0.63353199,0,92.161064,7.9140325,,4.0669737,-0.025093334,285.49136,0.016349999,,8.0704002,0.64813,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,5,00,12.023517,,0.23446134,4.7856665,29.98872,181.56349,7.3398595,0.70299333,0,92.498131,7.574316,,4.6802192,-0.017279999,316.0994,0.015860001,,8.0344,0.66511065,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,10,00,15.9423,,0.18817733,3.8291333,29.98424,178.71202,7.0510702,0.63384867,0,92.826797,7.2392488,,3.6808021,-0.02276,278.91452,0.015573333,,8.0151997,0.66671336,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,15,00,16.328318,,0.18397333,3.2956667,29.989559,172.76305,6.8555665,0.62865669,0,93.005997,7.0395565,,3.1617434,-0.027933333,324.63235,0.01575,,8.002533,0.64703,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,20,00,20.253061,,0.15898199,2.2636666,29.9876,183.67348,6.6702466,0.28073934,0,93.211731,6.8292189,,2.1221445,-0.046013333,280.46085,0.01506,,7.9929333,0.64993799,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,25,00,17.289944,,0.101016,2.0902667,29.983999,194.54143,6.5398812,0.33948866,0,93.475067,6.6408939,,1.9950268,-0.05604,238.7092,0.01463,,7.9822669,0.65152335,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,30,00,18.432713,,0.083219334,3.4100666,29.983999,176.52365,6.5374055,0.32016599,0,93.612396,6.6206193,,3.2334745,-0.032853335,316.53995,0.015713334,,7.9572001,0.63272536,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,35,00,13.775474,,0.082543336,3.9557333,29.979561,172.40747,6.4514232,0.40604466,0,93.683731,6.5339785,,3.8413217,-0.04276,285.88297,0.016353333,,7.9758668,0.62420398,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,40,00,15.565513,,0.088047333,3.4053333,29.978001,184.37843,6.2878613,0.56792665,0,93.65773,6.3759065,,3.2795808,-0.047066666,269.30957,0.01671,,7.9819999,0.61948931,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,45,00,17.224794,,0.097761333,2.628,29.978001,198.57494,6.3765173,0.63908201,0,93.67173,6.4742708,,2.5091598,-0.046306666,238.48605,0.01571,,7.9656,0.61291802,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,50,00,18.964626,,0.099929333,2.3932667,29.978001,200.05453,6.5599427,0.51963735,0,93.78933,6.6598721,,2.262074,-0.043079998,218.26085,0.01514,,7.9570665,0.61135668,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,2,55,00,16.592512,,0.12042333,2.7456667,29.978001,209.83652,6.9591174,0.60891402,0,93.846802,7.0795407,,2.6304538,-0.018519999,219.68959,0.01331,,7.9565334,0.62083602,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,0,00,14.69802,,0.13772599,2.835,29.978001,216.25618,7.374332,0.86238468,0,93.967064,7.5120544,,2.741653,-0.0022933334,216.90486,0.013606667,,7.9694667,0.60734534,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,5,00,18.297176,,0.116324,3.2388666,29.9772,201.15919,7.4016352,0.88504934,0,93.927597,7.5179791,,3.0735977,-0.0074533331,216.09969,0.01433,,8.0016003,0.58146268,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,10,00,16.44483,,0.15313333,4.0192666,29.972321,188.99202,8.2238464,0.81424069,0,93.833069,8.3769722,,3.8535995,0.012933333,236.33629,0.01382,,8.017333,0.55963266,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,15,00,12.710293,,0.14912534,3.5500667,29.972,181.22636,8.2732477,0.64893067,0,93.731865,8.4223871,,3.4626534,0.00764,301.646,0.01598,,8.0094671,0.56476599,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,20,00,13.620419,,0.15169066,2.8252001,29.972,176.39209,7.0420909,0.74309069,0,93.717331,7.1937814,,2.7453158,0.0061733332,266.0383,0.016296666,,8.0094671,0.57189602,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,25,00,15.677055,,0.19322066,3.3543999,29.972,169.87241,6.4185934,0.65944397,0,93.6744,6.6118107,,3.2287467,0.0017866667,228.10373,0.017929999,,8.0222664,0.56593865,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,30,00,14.228309,,0.24051,2.9872,29.972,171.20015,6.5707889,0.65069532,0,93.695602,6.8113108,,2.8950276,-0.0069333334,232.61852,0.0176,,8.04,0.54957736,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,35,00,13.969637,,0.27099001,2.9584,29.972,173.74847,6.5473585,0.44674468,0,93.715599,6.8183379,,2.8704052,-0.00156,272.19626,0.017536666,,8.0441332,0.55617064,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,40,00,20.494198,,0.26582801,3.6652668,29.972,189.08148,5.9056115,0.37103999,0,93.7388,6.1714482,,3.4306293,-0.012733334,236.55629,0.018233333,,8.0689335,0.55063999,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,45,00,20.561441,,0.26279932,2.6792667,29.972,173.87804,5.6241665,0.20402867,0,93.667068,5.8869605,,2.5066218,-0.0091199996,254.09647,0.017589999,,8.0620003,0.53359467,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,50,00,15.666541,,0.24310599,3.0600667,29.972,192.88362,5.5172439,0.18234733,0,93.809868,5.760344,,2.9455926,-0.01048,220.82686,0.017793333,,8.0553331,0.52380466,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,3,55,00,20.88843,,0.25524667,3.378,29.972,192.15073,5.7026858,0.33564067,0,93.803864,5.9579239,,3.1533527,-0.019906666,196.89723,0.018626668,,8.0926666,0.50581735,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,0,00,19.336285,,0.21602666,2.0964,29.972,173.86075,5.4173074,0.25415134,0,93.739334,5.6333308,,1.9769324,-0.01124,259.30109,0.017413333,,8.0862665,0.50017464,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,5,00,27.520926,,0.18014467,1.7602,29.97188,164.40753,5.3870873,0.41424134,0,93.843597,5.5672221,,1.5570027,-0.030999999,225.3815,0.0165,,8.0906668,0.49883133,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,10,00,25.415537,,0.32387134,2.8950667,29.96624,185.22607,6.6293402,0.42867732,0,93.877998,6.9532213,,2.610039,-0.021120001,211.81824,0.016726667,,8.1000004,0.49764666,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,15,00,12.768559,,0.33754668,3.4974,29.966,205.90764,4.7267275,0.51359332,0,93.8508,5.0642853,,3.4104922,0.0078400001,193.65764,0.019470001,,8.1311998,0.45003667,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,20,00,14.823878,,0.39036801,3.9845333,29.966,194.17139,4.1632252,0.336768,0,93.655869,4.5535822,,3.8510795,0.014,181.32657,0.021793334,,8.1801329,0.41682732,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,25,00,18.388491,,0.27727866,3.9172001,29.966,201.16754,4.0956125,0.151126,0,93.422798,4.3728929,,3.715318,-0.014346667,180.54005,0.02146,,8.2063999,0.41090667,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,30,00,20.731924,,0.16998667,4.0477333,29.966,195.42856,4.2353358,-0.10342667,0,93.409332,4.4053178,,3.7825654,-0.0022133333,193.39293,0.020713333,,8.2189331,0.41020533,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,35,00,15.242939,,0.22626133,5.1476665,29.966,207.0986,4.3449998,-0.10347467,0,93.425598,4.5712514,,4.9653702,-0.0021200001,193.27223,0.021746667,,8.2142668,0.39682001,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,40,00,13.112977,,0.28779066,4.4468002,29.961081,197.1073,4.1924686,0.21339799,0,93.340668,4.4802442,,4.3302593,-0.0069333334,178.77419,0.022283332,,8.2101336,0.38791066,,,,,,,,,Fri May 15 2015 16:19:01 GMT+0000 (UTC),Fri May 15 2015 16:19:01 GMT+0000 (UTC)
410510080,2015,2,26,4,45,00,16.794178,,0.14515534,2.7163999,29.959999,170.18033,4.3153162,0.37776732,0,93.4272,4.4604802,,2.5996273,-0.0093466667,182.33633,0.020946667,,8.1871996,0.39237735,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,4,50,00,27.627539,,0.198112,2.1691999,29.959681,169.67114,4.550756,0.42075333,0,93.707863,4.7488747,,1.9168438,-0.020626666,191.60724,0.019136667,,8.1571999,0.41344133,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,4,55,00,20.204037,,0.246966,2.4212,29.95776,161.16789,4.6126628,0.35254666,0,93.928932,4.8596187,,2.2705612,-0.0266,187.5462,0.019236667,,8.1453333,0.40904734,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,0,00,21.692081,,0.23580067,2.3851333,29.954,156.23703,4.4706469,0.34705999,0,93.992531,4.7064562,,2.2140746,-0.029039999,190.01814,0.020173334,,8.1693335,0.40277401,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,5,00,20.841076,,0.28262201,2.5940001,29.954,155.64398,4.4165645,0.636226,0,94.009331,4.6992002,,2.4222724,-0.01244,196.12234,0.018890001,,8.1479998,0.40079135,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,10,00,18.414,,0.28758866,2.5478001,29.952959,157.38617,4.3158894,0.66135335,0,94.071335,4.6034861,,2.4161286,-0.032866668,198.91592,0.019586667,,8.1602669,0.39102933,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,15,00,16.458429,,0.24766266,2.8917999,29.9482,172.22867,4.3738256,0.55687201,0,94.011864,4.6214828,,2.772408,-0.0074133333,205.79002,0.020016667,,8.154933,0.38633934,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,20,00,18.71797,,0.210308,2.9265332,29.948,179.85544,4.3926258,0.62062597,0,93.984268,4.6029339,,2.7702541,-0.012453333,196.89241,0.019636666,,8.1506662,0.38279599,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,25,00,13.668441,,0.15187067,5.2151332,29.948,182.8624,4.4337788,0.60609865,0,93.957603,4.5856481,,5.0666308,0.0087200003,184.49678,0.021143334,,8.1479998,0.36375067,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,30,00,12.589632,,0.165388,6.0666666,29.94348,194.10426,4.3863802,0.50766599,0,93.8396,4.5517812,,5.9201097,0.0082,171.46266,0.022229999,,8.1530666,0.34586,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,35,00,12.472887,,0.15018466,5.6826668,29.942039,197.36116,4.3383913,0.53313601,0,93.735466,4.4885859,,5.5479202,0.012013333,175.42064,0.022639999,,8.158,0.34287399,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,40,00,13.747246,,0.12374733,5.1330667,29.941999,198.23828,4.3411102,0.51246464,0,93.641869,4.4648509,,4.9852109,0.011666667,173.48376,0.022256667,,8.1655998,0.34112334,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,45,00,20.028357,,0.17409,4.7198668,29.941999,207.71086,4.3230886,0.42404532,0,93.557602,4.4971852,,4.4312973,-3.6000001E-4,219.65196,0.02101,,8.1736002,0.34411332,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,50,00,16.641315,,0.23824866,4.0707998,29.941999,200.71901,4.3843942,0.65230799,0,93.602531,4.6226449,,3.8989754,0.0059466665,181.26424,0.020919999,,8.1672001,0.34373799,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,5,55,00,14.594265,,0.20108266,5.2423334,29.941999,194.49565,4.5468159,0.68228066,0,93.541336,4.7479134,,5.0721493,0.022173334,175.78307,0.02094,,8.1736002,0.33918667,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,6,0,00,11.322303,,0.18262801,6.2524667,29.941999,196.76334,4.8767829,0.69819999,0,93.442665,5.0593972,,6.1303005,0.018573333,179.89488,0.021036666,,8.1800003,0.33261001,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,6,5,00,14.589553,,0.14910799,5.9455333,29.941919,197.09517,4.9360647,0.69819999,0,93.41507,5.085186,,5.7526455,0.0083999997,176.94925,0.02197,,8.172533,0.33085001,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,6,10,00,16.130915,,0.16182734,5.2533336,29.937559,180.51828,5.0285401,0.69819999,0,93.599335,5.1903839,,5.0449886,-0.01044,175.26143,0.021753334,,8.1599998,0.32646134,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,6,15,00,14.352511,,0.13303266,4.8014002,29.936001,181.64052,5.1189914,0.56484532,0,93.756935,5.2520251,,4.6506515,-0.017373333,174.21487,0.02172,,8.1405334,0.33045399,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,6,20,00,15.873092,,0.12173733,4.9755335,29.93524,188.72525,5.2831082,0.108148,0,93.83107,5.4048219,,4.7844634,-0.017480001,173.24265,0.021403333,,8.1532001,0.33288401,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,6,25,00,17.331007,,0.13807666,5.1897335,29.92944,180.32286,5.4506111,0.053693332,0,93.797867,5.5886898,,4.9521465,-0.020213334,175.45798,0.020183334,,8.1470671,0.35977,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
410510080,2015,2,26,6,30,00,14.556696,,0.118188,5.0046,29.924,179.27127,5.5876646,0.017994,0,93.826134,5.7058492,,4.8429689,-0.013133333,178.5322,0.021106666,,8.1525335,0.34564599,,,,,,,,,Fri May 15 2015 16:19:02 GMT+0000 (UTC),Fri May 15 2015 16:19:02 GMT+0000 (UTC)
