epa_station_key,year,month,day,hour,minute,second,sd_hor_wind_dir,upper_level_temp,nitric_oxide,wind_speed,barometric_pressure,resultant_direction,nitrogen_dioxide,sulfur_dioxide,solar_radiation,relative_humidity,nitrogen_oxides,middle_level_temperature,resultant_speed,delta_temperature,carbon_monoxide,ozone,lower_level_temperature,temperature,light_scatter,epa,city,site,site_code,o3,pmest,lon,lat,_created_at,_updated_at
410510080,2015,2,25,1,15,00,16.928255,,0.38464534,2.9393334,30.16136,185.69809,10.991922,0.74771398,0,71.641197,11.376558,,2.8109517,0.095533334,278.59225,0.02259,,7.9197335,0.74814665,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,1,20,00,11.818954,,0.35399333,3.5378001,30.158001,177.25201,10.797112,0.79648602,0,71.363197,11.151081,,3.4624782,0.086453333,264.18781,0.023250001,,7.9413333,0.62078136,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,1,25,00,11.894205,,0.33795732,4.0269332,30.158001,188.74301,10.300338,0.92709869,0,71.496269,10.638277,,3.9401021,0.094973333,255.37177,0.02313,,7.9302669,0.605196,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,1,30,00,11.174838,,0.35086066,4.1768665,30.158001,200.30701,10.021863,0.94466799,0,71.580002,10.37273,,4.0973673,0.099373333,216.16255,0.022399999,,7.8945332,0.47011399,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,1,35,00,9.7403584,,0.388358,3.9493334,30.158001,190.28111,10.054341,0.79753935,0,71.909065,10.442698,,3.8922246,0.085706666,214.39107,0.021466667,,7.8748002,0.50171131,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,1,40,00,11.618859,,0.40469065,4.0037332,30.158001,193.08257,10.301142,0.825212,0,72.075867,10.705858,,3.9213531,0.069706663,234.49225,0.021113334,,7.8641334,0.53702599,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,1,45,00,11.851022,,0.46424067,3.6849334,30.158001,200.34613,10.96839,0.87995201,0,72.282669,11.432639,,3.6060526,0.10316,251.94354,0.019646667,,7.8026667,0.50558132,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,1,50,00,11.663735,,0.476836,3.3710001,30.15612,200.37952,11.388757,0.73170602,0,72.229866,11.865582,,3.3011022,0.10349333,243.66518,0.02012,,7.7946668,0.55819333,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,1,55,00,17.431679,,0.47240534,3.0694001,30.152,207.42448,11.4787,0.50225133,0,71.964134,11.951108,,2.9272451,0.079666667,225.21407,0.02024,,7.8253331,0.50912136,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,0,00,17.445341,,0.43714467,2.9084666,30.152321,228.96976,11.676666,0.36534068,0,71.809998,12.113805,,2.7735538,0.01228,221.86644,0.018686667,,7.8779998,0.50003535,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,5,00,11.823374,,0.42001134,3.5540667,30.152,216.93893,12.503331,0.42598599,0,72.225334,12.923337,,3.4783416,0.080933332,225.3882,0.017133333,,7.7927999,0.52093601,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,10,00,13.969557,,0.43375733,3.6151333,30.15284,222.78876,14.58092,0.34187067,0,72.041733,15.014676,,3.5076058,0.10745333,227.33444,0.015356666,,7.7662668,0.57463402,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,15,00,17.003216,,0.379994,3.0106001,30.154079,223.87436,15.077624,0.36543468,0,72.074265,15.457615,,2.8779387,0.10426667,230.06908,0.01545,,7.7498665,0.57101333,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,20,00,19.249277,,0.34689066,2.9802001,30.153721,214.65881,15.02745,0.565108,0,72.040268,15.374344,,2.8118923,0.086066663,231.38579,0.01678,,7.7577333,0.5423153,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,25,00,15.643794,,0.35925665,2.8652,30.158001,236.58481,14.810884,0.55056936,0,72.715065,15.170136,,2.7583268,0.040893335,229.39185,0.017126666,,7.7429333,0.52179003,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,30,00,16.720016,,0.392912,3.0582666,30.158001,233.92374,14.216996,0.55500335,0,73.903336,14.6099,,2.9279566,0.071226664,225.43265,0.018656667,,7.6880002,0.51096934,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,35,00,12.642347,,0.437262,3.5545332,30.158001,224.88556,12.607388,0.64869869,0,74.42907,13.044642,,3.4679432,0.16041334,217.93954,0.021500001,,7.5942669,0.51428598,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,40,00,13.498105,,0.424054,4.1585999,30.158001,224.82831,11.255178,0.49040934,0,74.592133,11.679236,,4.0431156,0.053626668,224.02608,0.020989999,,7.6724,0.50741935,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,45,00,15.936161,,0.43806466,3.7445333,30.158001,232.70045,10.272005,0.49873868,0,75.419464,10.710066,,3.599591,0.040226668,215.30182,0.022473333,,7.6778665,0.45362532,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,50,00,13.818876,,0.39285865,3.8504667,30.1562,228.06985,9.3785152,0.29011133,0,76.148933,9.7713776,,3.7383969,0.031773333,211.81996,0.022096667,,7.6883998,0.452252,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,2,55,00,14.041442,,0.36284333,4.8568001,30.152,228.80992,8.9383764,0.27668533,0,77.554665,9.3012104,,4.7108502,0.092079997,207.81509,0.025373334,,7.7119999,0.42126667,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,0,00,18.558577,,0.37947932,3.7102666,30.152281,239.45224,8.4427729,0.36639935,0,78.616669,8.8222456,,3.5154955,0.069320001,198.99809,0.025413333,,7.7153335,0.41044933,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,5,00,20.373306,,0.38844466,3.0818,30.152,238.58112,7.9966254,0.34139866,0,79.902267,8.3850698,,2.8868346,0.025,195.78989,0.026636668,,7.7046666,0.39077532,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,10,00,22.00276,,0.39305735,2.1385334,30.15344,250.27963,7.6744075,0.28489468,0,81.577065,8.0674543,,1.9807358,0.010813333,184.08998,0.027153334,,7.6329331,0.38196,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,15,00,17.104506,,0.37305868,2.4949334,30.158001,250.66483,7.3927341,0.19405267,0,82.524399,7.7657862,,2.3836808,0.017440001,187.00294,0.025193334,,7.5277333,0.38013667,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,20,00,19.935968,,0.33099735,2.4212666,30.158001,241.23895,7.2385712,0.21973734,0,83.541069,7.569582,,2.2745945,-0.02476,191.65881,0.024556667,,7.4649334,0.38588801,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,25,00,15.056472,,0.33604133,2.4182,30.16032,235.69064,7.3631234,0.17208201,0,83.938934,7.6991682,,2.3346457,-0.022333333,198.42044,0.023709999,,7.3898668,0.40768668,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,30,00,16.906467,,0.353434,2.1688666,30.164,237.51657,7.7015452,0.16055733,0,84.254799,8.0549831,,2.0743802,-0.012946666,203.18077,0.02242,,7.3377333,0.41029066,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,35,00,27.509533,,0.33739933,1.7936,30.167761,246.39728,7.8586445,0.12661733,0,84.351463,8.196022,,1.5867183,4.2666667E-4,211.21254,0.0228,,7.3181334,0.41944799,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,40,00,21.552069,,0.32700932,2.0906,30.17,255.77151,8.0608091,0.19172533,0,84.691467,8.3878136,,1.9425941,0.0228,225.90666,0.02159,,7.3193336,0.42482135,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,45,00,19.752285,,0.31687868,2.8278,30.17,245.58965,8.1344557,0.13021134,0,85.325996,8.451334,,2.6596437,0.016813334,234.00182,0.022046667,,7.2602668,0.43079868,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,50,00,27.081863,,0.28544,2.5511999,30.17,233.26422,8.0666428,0.10729866,0,86.157867,8.3521042,,2.2660117,0.0048933332,228.41937,0.021726666,,7.1158667,0.43488666,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,3,55,00,19.776379,,0.23572266,2.0283334,30.17,195.48933,7.8428669,0.18544933,0,86.537331,8.0785828,,1.9074233,1.4666667E-4,267.67584,0.023296667,,7.0502667,0.43865132,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,0,00,10.089287,,0.22074801,1.9977334,30.17428,184.27452,7.8983989,0.24852,0,87.26413,8.1191378,,1.9667386,0.049506668,292.10736,0.022383334,,6.9879999,0.44613335,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,5,00,19.668121,,0.23155133,2.2945333,30.17276,164.57599,7.7913909,0.21003599,0,87.685997,8.0229378,,2.1592481,0.039360002,285.31119,0.022670001,,6.9794664,0.43816066,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,10,00,14.782974,,0.248722,2.3168666,30.17,139.68701,7.7374878,0.13293067,0,88.000397,7.9862118,,2.2396958,-0.0055066668,208.95508,0.021163333,,6.9989333,0.45428067,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,15,00,21.982502,,0.256668,1.9057333,30.17,121.84457,7.8069372,0.086570002,0,88.1828,8.0636053,,1.7653723,-0.022773333,220.13643,0.020753333,,7.0228,0.55036336,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,20,00,24.345095,,0.23247799,2.0596666,30.17,127.55099,7.7886081,0.099112667,0,88.129997,8.0210743,,1.873608,-0.030813333,219.97934,0.020959999,,7.0253334,0.45804799,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,25,00,19.891211,,0.23098934,1.8232666,30.17,135.95618,7.8989148,0.189198,0,88.229599,8.1299009,,1.7133148,0.01036,277.01059,0.018920001,,7.0126667,0.46808401,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,30,00,19.570297,,0.21216066,1.9872667,30.17,116.53401,8.2108822,0.17358066,0,88.053734,8.423048,,1.8712605,-0.017213333,226.30202,0.017936667,,7.0159998,0.46705934,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,35,00,12.903292,,0.19279267,2.5811334,30.17,144.2587,8.7945356,0.20043866,0,88.135063,8.9873352,,2.5156333,0.028533334,258.93442,0.017103333,,6.9701333,0.48135334,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,40,00,12.304929,,0.21186733,3.2701333,30.17,152.75447,10.191667,0.105016,0,87.814796,10.403527,,3.1946669,0.00716,335.52136,0.015896667,,6.9925332,0.59021866,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,45,00,10.182403,,0.23702601,3.9416001,30.17,161.43318,11.871242,0.35033467,0,87.085464,12.108254,,3.8793123,0.021573333,343.45242,0.01543,,6.9594665,0.54886734,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,50,00,11.426644,,0.250734,3.6022666,30.17,162.33087,12.585618,0.32693666,0,86.029869,12.836352,,3.5305791,0.032400001,328.23276,0.014966667,,6.8978667,0.57230598,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,4,55,00,13.592718,,0.25342199,3.1765332,30.17,150.22153,13.384481,0.247402,0,85.95813,13.637897,,3.08708,0.037946668,353.04568,0.01282,,6.8843999,0.58859402,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,0,00,15.345827,,0.32572535,3.1184001,30.16996,134.96829,17.386351,0.26329401,0,86.042801,17.71207,,3.0064714,0.066613331,278.07199,0.01139,,6.8663998,0.60749668,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,5,00,16.306381,,0.40501866,2.4442,30.16848,131.99297,16.204849,0.33666268,0,85.964401,16.609854,,2.3451438,0.079439998,292.76321,0.011413333,,6.8545332,0.62953335,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,10,00,19.451317,,0.438142,2.0944667,30.164,121.60726,16.113907,0.47827533,0,85.881866,16.552053,,1.9736849,0.064319998,297.5965,0.011386666,,6.8663998,0.58557332,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,15,00,17.483,,0.44585532,1.8257333,30.164,116.74945,16.035797,0.50639403,0,85.990532,16.481657,,1.7406784,0.10749333,290.8782,0.01156,,6.8386664,0.57346869,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,20,00,12.582351,,0.34866866,1.7956001,30.164,136.18918,16.088078,0.43007734,0,86.88533,16.436754,,1.7522726,0.20020001,338.24298,0.010933333,,6.7766666,0.57290667,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,25,00,5.0087814,,0.41832599,2.8002,30.164,142.80759,16.606552,0.29483268,0,86.795731,17.02486,,2.7894926,0.24908,515.60583,0.0092366664,,6.7597332,0.59408134,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,30,00,13.161776,,0.39853534,3.2214668,30.163601,164.36891,17.225954,0.026266666,0,86.725334,17.624483,,3.1364093,0.20292,467.32791,0.0089100003,,6.8347998,0.58232802,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,35,00,12.794558,,0.41518733,4.2834668,30.158001,168.14583,17.904367,0.095129333,0,85.879066,18.319567,,4.1765919,0.18880001,433.03101,0.0091733336,,6.9073334,0.58440131,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,40,00,13.92218,,0.45183134,4.0079999,30.158001,166.86987,18.138651,0.17772533,0,84.339867,18.59046,,3.8895943,0.16064,419.63913,0.01023,,7.0009332,0.55792731,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,45,00,13.828072,,0.40829268,4.3867335,30.15572,169.68518,17.923477,0.17806,0,82.296135,18.331766,,4.2588854,0.17317334,363.45267,0.01215,,7.0528002,0.54707533,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,50,00,14.067479,,0.401126,4.6637998,30.15744,169.52414,17.430721,0.061154,0,80.66053,17.831858,,4.5231295,0.17956001,311.18817,0.013576667,,7.0789332,0.538032,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,5,55,00,12.40177,,0.45253867,4.3657331,30.15564,181.38382,16.78422,0.19855534,0,79.498932,17.236753,,4.263391,0.17900001,317.13843,0.014446666,,7.0851998,0.53147131,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,6,0,00,16.711987,,0.49974668,3.2637334,30.152,170.45801,15.827146,0.20460001,0,79.104668,16.326906,,3.1248019,0.15145333,304.56055,0.01483,,7.0922666,0.55029064,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,6,5,00,16.860476,,0.55459732,3.8412666,30.152,164.45734,14.553057,0.20460001,0,78.775864,15.107653,,3.6748319,0.14936,287.57178,0.015363334,,7.0814667,0.51646334,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,6,10,00,15.113624,,0.50147003,3.8935332,30.155081,187.78688,13.531517,0.20460001,0,78.479866,14.032997,,3.7579796,0.11853334,270.05215,0.015799999,,7.1162667,0.51203668,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,6,15,00,17.780581,,0.46920532,3.5994666,30.158001,185.37926,13.591567,0.18160133,0,78.863464,14.060782,,3.4260223,0.12573333,244.36337,0.01495,,7.0627999,0.52906865,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,6,20,00,13.486814,,0.50815803,4.1968002,30.157801,182.13301,13.309756,0.18057734,0,78.772133,13.817904,,4.0804501,0.087866664,247.18044,0.016039999,,7.0432,0.52618468,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,6,25,00,12.777626,,0.48937401,3.8754666,30.158001,209.9158,12.623924,0.18404333,0,78.736,13.113292,,3.7790272,0.078560002,245.36859,0.015696667,,7.0180001,0.53383064,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,6,30,00,11.574383,,0.45672268,4.3760667,30.1558,201.0675,12.776838,0.33305666,0,78.540268,13.233573,,4.2867136,0.1024,248.47314,0.014723334,,6.9559999,0.55814731,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
410510080,2015,2,25,6,35,00,9.9794588,,0.47171667,4.1129999,30.15436,201.77209,12.939822,0.23880133,0,78.480133,13.411548,,4.0505686,0.12597333,251.78598,0.01404,,6.8765335,0.56594467,,,,,,,,,Fri May 15 2015 16:18:58 GMT+0000 (UTC),Fri May 15 2015 16:18:58 GMT+0000 (UTC)
