epa_station_key,dt_pst 1,dt_pst 2 1,dt_pst 2 2,dt_pst 2 3 1,sd_hor_wind_dir,nitric_oxide,wind_speed,barometric_pressure,resultant_direction,nitrogen_dioxide,sulfur_dioxide,solar_radiation,relative_humidity,nitrogen_oxides,resultant_speed,delta_temperature,carbon_monoxide,ozone,temperature,light_scatter,epa,city,site,site_code,o3,pmest,lon,lat,_created_at,_updated_at
410510080,2015-02-22,8,5,0,14.858255,1.2334447,7.0135331,30.158001,70.595284,7.79038,0.486642,0.18118666,31.561733,9.0238371,6.7775383,0.38570666,178.02304,0.033386666,5.7657332,,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,10,0,11.399509,1.1456153,7.0591998,30.11628,60.277248,7.1922641,0.50396067,0.19382933,31.476534,8.3378649,6.9193835,0.30330667,178.79848,0.033513334,5.7654667,0.24752645,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,15,0,13.340148,1.0882653,7.6739335,30.115999,58.747681,6.8018365,0.45648333,0.20944799,31.019733,7.8901134,7.4657869,0.26536,174.13551,0.034213334,5.9052,0.25117466,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,20,0,12.530739,1.2571,6.6512666,30.115999,54.332775,6.6474452,0.42503133,0.22481866,31.9132,7.9045653,6.4920869,0.19953333,162.83235,0.034219999,6.0438666,0.24470733,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,25,0,14.697632,1.260114,7.3768668,30.115999,50.869503,6.1103134,0.48122135,0.233152,32.675335,7.3704238,7.1339841,0.25687999,162.01343,0.035,6.0890665,0.24101533,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,30,0,13.686864,1.0955013,7.5942669,30.115999,56.801865,5.7203126,0.37522066,0.25711468,31.579201,6.8158188,7.3774347,0.19353333,162.85983,0.035196666,6.2428002,0.25267532,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,35,0,10.77877,1.0369973,7.0148668,30.115999,56.58585,5.4159918,0.30921468,0.27315199,30.776667,6.4529891,6.8906479,0.18855999,161.00351,0.035033334,6.4271998,0.258892,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,40,0,17.51829,1.0198194,6.8849335,30.115999,45.111645,5.6184373,0.274468,0.28905067,31.020399,6.6382465,6.562891,0.14737333,159.27371,0.034443334,6.6489334,0.26524332,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,45,0,15.990418,1.1778806,6.7214665,30.115761,48.796028,5.646472,0.23665734,0.30582935,31.306667,6.8243446,6.4595194,0.16548,167.50594,0.035020001,6.8162665,0.265304,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,50,0,17.910826,1.2102127,6.4726,30.10988,51.547951,5.7916908,0.441374,0.32235467,31.8864,7.0018902,6.1561246,0.26277333,174.18341,0.033143334,6.8572001,0.27193266,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,8,55,0,20.953876,1.3263021,6.9555998,30.104561,38.575558,6.0126801,0.45513865,0.33828533,32.050533,7.3389788,6.490128,0.18014666,174.34627,0.03413,7.0005331,0.26463601,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,0,0,17.28373,1.3799174,7.2672,30.104,36.701942,6.0546918,0.35771799,0.353856,32.478001,7.4346094,6.9363189,0.14029333,174.84566,0.034676667,7.1553335,0.25469801,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,5,0,18.294678,1.566956,8.1980667,30.104,42.631042,6.0057678,0.393316,0.36978668,31.8496,7.5727019,7.77986,-0.013933334,189.49242,0.034926668,7.3657331,0.260674,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,10,0,14.55941,1.6222154,9.4198666,30.10396,31.901762,5.7488022,0.48167399,0.38573867,31.097067,7.3710027,9.1155243,-0.06476,182.79836,0.035596665,7.5380001,0.26451334,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,15,0,17.104357,1.5534134,9.5408669,30.102119,35.32531,5.3320799,0.55296469,0.40109068,29.594801,6.8854966,9.1154337,-0.062973335,172.508,0.036789998,7.7042665,0.25222933,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,20,0,18.263796,1.5551733,8.6049995,30.098881,36.178345,4.2945871,0.61337,0.41601068,29.1136,5.8497572,8.1675138,-0.047386665,165.27083,0.037073333,7.8762665,0.24901067,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,25,0,16.469414,1.4983387,8.8984003,30.098,48.533169,4.2085915,0.42268133,0.43039468,28.6724,5.7069201,8.5305271,-0.14877333,168.47858,0.037006665,8.1745329,0.25028533,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,30,0,12.848347,1.3374447,11.0122,30.098,54.595737,3.9595454,0.42963266,0.44462401,27.827999,5.2969985,10.735125,-0.21636,161.61009,0.038073335,8.2689333,0.24320133,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,35,0,17.623323,1.2854754,9.2844667,30.0928,53.240513,3.907166,0.36146533,0.45919466,28.003468,5.192656,8.8449631,-0.21404,165.14941,0.037163332,8.4614668,0.24905267,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,40,0,14.619272,1.1671673,11.826667,30.092159,47.622044,4.1386251,0.24426267,0.47417334,26.979866,5.3057895,11.441416,-0.27237332,168.1606,0.037766665,8.7089329,0.25036934,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,45,0,15.348231,1.1916946,12.860333,30.091999,60.489521,4.0867448,0.080256663,0.48779732,25.816267,5.2784429,12.398592,-0.22153333,160.63434,0.03875,8.8064003,0.24788199,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,50,0,11.232885,1.206524,11.352266,30.09108,66.151512,3.9140794,0.26801199,0.50105602,25.428133,5.1206102,11.133945,-0.25048,186.51842,0.038856667,8.8604002,0.23774201,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,9,55,0,18.690157,1.201534,9.5919333,30.0882,66.489098,3.6847467,0.41997266,0.51506132,25.468666,4.8862653,9.0812378,-0.29446667,161.8998,0.037730001,9.1717329,0.25511,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,0,0,16.549797,1.1522833,13.321067,30.0884,57.783802,3.2811601,0.49050933,0.528328,24.6984,4.4334455,12.764966,-0.29569334,158.37004,0.039099999,9.2458668,0.24134867,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,5,0,13.10081,1.1766213,12.694667,30.091961,63.934479,2.9046266,0.42105332,0.54078132,23.779333,4.0812511,12.362583,-0.29329333,157.48659,0.039553333,9.3390665,0.24264733,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,10,0,13.739617,1.362846,13.185133,30.092319,64.477905,2.876832,0.42707801,0.55228531,23.742268,4.2396731,12.805761,-0.31288001,184.92995,0.040046666,9.4050665,0.24620333,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,15,0,15.875022,1.7213067,11.486667,30.097679,68.444351,2.9675093,0.36834201,0.56328535,24.2104,4.6888041,11.045449,-0.3328,155.00351,0.039506666,9.4853334,0.24912,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,20,0,17.043692,1.6958853,9.0861998,30.098,50.236607,3.1250613,0.43952668,0.57656801,24.532267,4.82093,8.6839094,-0.42767999,158.80283,0.039166667,9.9007998,0.24558334,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,25,0,18.215282,1.64395,11.401466,30.095961,62.370983,2.9230487,0.43384933,0.58718669,23.577868,4.5669885,10.824883,-0.48817334,161.75491,0.03929,10.030666,0.24101533,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,30,0,14.665521,1.4567146,11.463133,30.09284,66.901726,2.9460461,0.39832267,0.59800798,23.521067,4.4027505,11.087358,-0.40973333,156.7495,0.03971,9.9636002,0.24472401,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,35,0,15.270095,1.2845533,12.370133,30.091921,60.851589,3.2918999,0.39331535,0.60951197,24.042801,4.5764465,11.930503,-0.43305334,190.01808,0.039116666,10.1072,0.25320467,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,40,0,22.45365,1.5308673,8.2076664,30.089279,58.675579,3.7906268,0.43682334,0.61965066,23.964399,5.3215141,7.5769653,-0.42981333,152.05756,0.038603332,10.3688,0.24517401,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,45,0,17.027042,1.351508,12.321466,30.086241,65.369392,3.3301167,0.45709601,0.62959468,22.920534,4.6816249,11.777,-0.55754668,153.21265,0.040283334,10.5148,0.24386333,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,50,0,17.549593,1.1522694,11.086933,30.086,71.322266,2.9222186,0.42820999,0.63792002,22.4056,4.0744781,10.566486,-0.44564,155.3456,0.039913334,10.446934,0.24487533,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,10,55,0,15.682075,0.94910133,12.907333,30.08264,55.263672,2.6158106,0.60474998,0.64799464,21.903999,3.5649154,12.423525,-0.43412,156.44427,0.040303335,10.506667,0.245298,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,0,0,12.476595,0.855232,12.207067,30.08,63.486004,2.7888412,0.57792068,0.65565336,22.334667,3.6440899,11.917443,-0.537,152.80623,0.040143333,10.72,0.24237533,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,5,0,19.962843,0.91873199,11.4242,30.07996,58.941177,2.8764474,0.44679201,0.66442668,22.397734,3.7951927,10.730294,-0.52372003,179.96999,0.040096667,10.773733,0.242376,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,10,0,23.491423,1.0906847,9.0184669,30.079559,50.863739,2.875814,0.43968466,0.67095464,23.2332,3.9665086,8.259922,-0.54654664,163.69736,0.039586667,11.006267,0.24517934,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,15,0,15.732846,1.2982713,11.829467,30.075319,51.63213,3.3132761,0.36605334,0.67891735,22.7976,4.6115375,11.383184,-0.63954669,173.96507,0.039073333,11.3092,0.25247467,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,20,0,14.807525,1.2490053,13.199866,30.074039,61.84029,2.9063859,0.40681133,0.68506402,22.001333,4.1553845,12.758739,-0.58477336,157.20375,0.040180001,10.9932,0.23903599,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,25,0,14.78462,1.2572334,12.676333,30.073999,61.04689,2.6124959,0.30766666,0.69138932,22.121468,3.8697248,12.254011,-0.52767998,155.48613,0.040516667,11.0036,0.23530734,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,30,0,14.06456,1.2827866,9.8637333,30.06868,65.09449,2.5763559,0.25624266,0.69664001,23.516933,3.8591373,9.5663452,-0.68295997,169.25655,0.039556667,11.397333,0.239636,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,35,0,15.806547,1.3022313,13.0212,30.068279,56.617718,2.9866126,0.26396933,0.70327467,22.460934,4.2888322,12.525345,-0.66332,168.3327,0.040323332,11.3368,0.24332866,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,40,0,15.063495,1.2157646,12.325067,30.068279,56.478588,2.8141747,0.15559401,0.70790666,22.851067,4.0299401,11.89881,-0.57700002,156.32428,0.040276665,11.1848,0.24287267,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,45,0,12.244162,1.2252327,13.491867,30.068199,55.829899,3.2341232,0.25613666,0.71231467,23.750799,4.4593773,13.183577,-0.56877333,157.87791,0.039896667,11.3084,0.238794,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,50,0,18.021885,1.3103293,11.856934,30.066919,65.680573,2.82144,0.23404667,0.71560001,23.295601,4.1317692,11.269981,-0.57959998,154.68692,0.039773334,11.3988,0.23960534,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,11,55,0,18.420647,1.575334,11.690133,30.059601,51.916595,3.0920627,0.134158,0.71953601,23.024401,4.6674066,11.085546,-0.60178667,158.03914,0.040156666,11.6556,0.23847333,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,0,0,16.989899,1.5254101,9.6524668,30.056,56.901241,2.9494359,0.1,0.72173065,22.645334,4.4748192,9.2277985,-0.59928,157.54964,0.040013332,11.6988,0.24110401,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,5,0,17.123632,1.445496,10.427533,30.0546,63.983936,2.991678,0.1,0.72369868,23.3284,4.4371638,9.9615145,-0.65673333,158.7878,0.039652001,11.94,0.24094667,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,10,0,19.225857,1.2436054,12.784534,30.05044,65.193298,2.7805486,0.1,0.72562402,21.558001,4.0241609,12.064279,-0.56036001,162.91151,0.041069999,11.831734,0.24334466,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,15,0,14.229909,1.2484226,11.809533,30.049879,65.402916,2.6112914,0.09512867,0.72789067,21.515467,3.8597074,11.445059,-0.48050666,161.79443,0.041233335,11.751333,0.24252467,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,20,0,20.421417,1.2372566,13.1988,30.048161,66.49028,2.3223467,0.13489267,0.72890669,22.422001,3.5596099,12.35985,-0.53793335,163.4503,0.041273333,12.038533,0.24385533,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,25,0,15.566617,1.093744,12.264133,30.04468,55.924393,2.1831567,0.013179333,0.72966933,21.463467,3.2768993,11.811178,-0.53881335,155.47534,0.041536666,11.9488,0.24428201,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,30,0,17.621439,1.11813,14.061733,30.045441,71.665726,2.1157053,-0.009630667,0.73020536,22.454933,3.23383,13.396229,-0.53500003,151.84937,0.041066665,12.084133,0.24346666,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,35,0,16.370275,1.1232793,12.302533,30.044161,64.572235,2.2295661,-0.088180669,0.72934932,22.249866,3.3528287,11.800034,-0.46191999,155.18575,0.040770002,11.961066,0.24664667,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,40,0,17.15007,0.92261398,11.420067,30.044041,66.368576,2.6052821,-0.20255533,0.72775465,22.752001,3.5278907,10.908113,-0.60658669,155.55447,0.040576667,12.2584,0.24067134,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,45,0,12.06811,0.82265598,12.956734,30.044041,77.741005,2.7345047,-0.11025133,0.72530133,21.222799,3.5571628,12.669124,-0.56327999,159.5126,0.041026667,12.131066,0.24821667,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,50,0,15.954938,0.96350735,12.510867,30.041401,81.476135,2.747586,-0.086994,0.72281069,21.200266,3.7110968,12.025458,-0.52829331,160.45378,0.040970001,12.330267,0.25311199,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,12,55,0,16.679626,0.9723013,12.444734,30.038,85.028847,2.7167606,-0.12365934,0.71980798,21.555067,3.6890488,11.917032,-0.49057335,160.22021,0.040623333,12.316267,0.25134999,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,0,0,21.854212,0.92201799,12.407066,30.03788,64.866653,2.7908366,-0.18304799,0.71810132,20.917601,3.7128613,11.503897,-0.47408,157.64166,0.040910002,12.4664,0.24537267,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,5,0,19.44565,1.1436653,10.990666,30.03756,59.316925,2.611284,-0.101222,0.71368533,21.4484,3.7549441,10.357236,-0.53744,157.36586,0.041116666,12.696533,0.24543934,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,10,0,18.07386,1.1805934,11.409866,30.03252,59.058563,2.6011608,-0.091740668,0.70957065,21.195999,3.7817574,10.841783,-0.56992,162.88417,0.040826667,12.730267,0.24455,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,15,0,17.164516,1.2260127,12.349667,30.03236,72.557312,2.5824039,-0.072340667,0.70484531,20.794134,3.8084254,11.795107,-0.54349333,170.02907,0.040713333,12.743733,0.25384733,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,20,0,17.129765,1.23158,11.8212,30.032,75.462387,2.6560154,-0.057171334,0.69910932,20.660267,3.8875754,11.292519,-0.52753335,154.38635,0.040786665,12.877067,0.249468,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,25,0,17.406113,1.0043859,11.4032,30.03196,77.249718,2.8656659,-0.106634,0.69326401,21.387333,3.8700421,10.876625,-0.46746665,159.59978,0.040566668,12.9644,0.26332468,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,30,0,16.78134,0.80974466,14.627733,30.029881,56.399754,3.005816,-0.18539466,0.68997067,20.883333,3.8155661,13.999877,-0.47862667,168.82263,0.041493334,12.964933,0.258834,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,35,0,17.179243,0.82079464,16.042267,30.02652,46.70277,2.9811754,-0.17808734,0.68513864,19.952267,3.8019967,15.320655,-0.45276001,158.04808,0.042126667,12.673333,0.24629067,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,40,0,15.602161,0.72035468,15.143867,30.026079,51.915733,2.8386641,0.0017346666,0.67627734,20.180666,3.559032,14.581996,-0.42644,144.97751,0.042373333,12.655733,0.24630266,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,45,0,20.698069,0.66356534,14.191867,30.02788,54.623363,2.5642507,-0.009763333,0.66779202,19.846266,3.2278039,13.265188,-0.39073333,148.35281,0.042526666,12.6736,0.24878,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,50,0,18.96714,0.59066802,12.080067,30.028481,56.617195,2.3020713,-0.043329999,0.65855199,20.9184,2.8927507,11.417693,-0.41749334,160.6201,0.042263333,12.7096,0.25193667,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,13,55,0,15.20561,0.64161867,13.525666,30.032,62.275944,2.2835414,-0.141932,0.64972532,20.327333,2.9251506,13.049019,-0.50762665,165.02571,0.041086666,12.821733,0.25819001,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,14,0,0,13.786201,0.755916,14.885467,30.032,61.115154,2.4914861,-0.15942666,0.64182669,19.8652,3.2474,14.454264,-0.45633334,161.08969,0.042036667,12.693334,0.25117201,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,14,5,0,15.187381,0.87924665,15.056334,30.03116,60.349171,2.4133613,-0.063596003,0.633672,19.815599,3.292628,14.527018,-0.40122667,162.2372,0.041873332,12.596666,0.25813332,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,14,10,0,14.04924,0.84430867,13.554733,30.028481,60.645737,2.1777999,0.0043853335,0.62351465,20.373199,3.0221219,13.146954,-0.35878667,156.5679,0.041883335,12.6664,0.25371265,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,14,15,0,12.551198,0.85133201,15.4086,30.029079,60.501743,2.4020414,-0.054343332,0.614272,19.728533,3.25336,15.038631,-0.37143999,153.27345,0.041303333,12.647734,0.25249866,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,14,20,0,15.411575,0.76212132,15.251133,30.02808,53.696701,2.3205833,-0.038620666,0.60279202,19.994667,3.0826893,14.699022,-0.38590667,153.09479,0.042093333,12.5928,0.25158933,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,14,25,0,14.420251,0.69143331,14.9552,30.026039,57.314377,1.9910867,-0.017034,0.59102398,19.625732,2.682512,14.481211,-0.37210667,151.45473,0.042483333,12.5836,0.24680801,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,14,30,0,15.087519,0.62596202,16.381533,30.027519,67.273933,1.7719266,0.16571733,0.58066136,19.621468,2.3978901,15.813177,-0.32237333,155.73586,0.041983332,12.621467,0.25149199,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,14,35,0,17.252317,0.82974869,14.299267,30.031,65.859749,2.2156546,0.11974534,0.56754935,19.8752,3.0453801,13.650575,-0.33478665,153.92186,0.04188,12.7168,0.24702267,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
410510080,2015-02-22,14,40,0,15.71916,0.78201264,15.2372,30.03196,68.614655,2.2009561,-0.113822,0.55726397,19.194134,2.9829841,14.663356,-0.30054668,150.88608,0.042743333,12.598933,0.24614733,,,,,,,,,Fri May 15 2015 16:18:52 GMT+0000 (UTC),Fri May 15 2015 16:18:52 GMT+0000 (UTC)
