epa_station_key,year,month,day,hour,minute,second,sd_hor_wind_dir,nitric_oxide,wind_speed,barometric_pressure,resultant_direction,nitrogen_dioxide,sulfur_dioxide,solar_radiation,relative_humidity,nitrogen_oxides,resultant_speed,delta_temperature,carbon_monoxide,ozone,temperature,light_scatter,epa,city,site,site_code,o3,pmest,lon,lat,_created_at,_updated_at
410510080,2015,2,23,1,0,0,13.027216,0.33536667,12.9146,30.079,91.709831,3.2748632,1.0094447,0,29.944666,3.6102314,12.580548,0.17524,181.44315,0.038466666,6.4945335,0.28575066,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,5,0,14.142074,0.32622334,13.094133,30.08,85.362984,3.2886794,0.99128336,0,29.719734,3.6149113,12.694986,0.17598666,185.74609,0.038703334,6.5330667,0.28619465,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,10,0,11.606168,0.29570267,13.491333,30.08,89.011215,3.194448,1.041062,0,29.763466,3.4901519,13.214344,0.13345334,191.38365,0.039053332,6.6285334,0.274542,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,15,0,12.550896,0.27749467,16.021999,30.079081,88.586212,3.0420773,1.0289574,0,29.689199,3.319572,15.637322,0.13548,188.23758,0.039386667,6.6253333,0.27628401,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,20,0,12.892995,0.27076668,14.765933,30.07428,80.700035,2.9113374,1.0601226,0,29.752934,3.1820986,14.391823,0.12009333,186.11452,0.039439999,6.6272001,0.27331465,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,25,0,13.012875,0.231374,14.137333,30.073999,78.951027,2.7140901,0.98086268,0,30.1532,2.9454594,13.772458,0.15277334,196.64413,0.039253332,6.4969335,0.27360001,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,30,0,12.368238,0.20713933,14.3366,30.073999,78.722542,2.6244447,0.80470133,0,30.271999,2.8315873,14.002335,0.15998666,198.29817,0.039333332,6.4445333,0.27818134,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,35,0,10.83285,0.23675734,14.870867,30.073959,77.665527,2.5953393,0.71741998,0,30.032,2.8321033,14.604885,0.16168,199.56148,0.039450001,6.4843998,0.27115801,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,40,0,12.841197,0.20607066,12.295333,30.073999,79.651108,2.5718546,0.56496066,0,30.467199,2.7779286,11.986317,0.15949333,205.72504,0.038766667,6.3798666,0.27063534,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,45,0,12.138036,0.249814,12.822066,30.073999,79.57782,2.6039293,0.568838,0,30.824667,2.8537433,12.534138,0.18805334,213.33737,0.038666666,6.2886667,0.277648,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,50,0,13.213962,0.32034335,11.050533,30.073999,82.556999,2.587472,0.46731535,0,30.833733,2.9078174,10.756444,0.211,220.10114,0.038550001,6.2772002,0.27441335,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,1,55,0,15.462009,0.32238135,10.965134,30.073999,80.835381,2.5803294,0.57798332,0,30.640667,2.9027188,10.565579,0.18178667,227.91663,0.038456667,6.2284002,0.27381399,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,0,0,13.413881,0.30871734,10.4752,30.073999,79.911301,2.6123126,0.69553065,0,30.758533,2.9210253,10.187923,0.19089334,235.64778,0.038430002,6.2179999,0.27228734,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,5,0,17.127155,0.28675866,9.1959333,30.07436,84.791756,2.6640487,0.71137065,0,30.866667,2.95081,8.7847872,0.18148001,248.88748,0.03858,6.2007999,0.27188733,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,10,0,14.243956,0.31282935,9.2153997,30.08,90.429443,2.6831872,0.68296933,0,30.534,2.9960167,8.9304256,0.17378667,249.87787,0.038899999,6.2473335,0.27353799,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,15,0,16.791204,0.30549601,7.2786665,30.08,91.977524,2.6952693,0.81161064,0,30.881599,3.0007639,6.9658823,0.23325333,251.03288,0.038693335,6.0665336,0.27392799,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,20,0,12.386415,0.29827401,8.5777998,30.083679,93.771027,2.754174,0.92489934,0,31.094,3.0524347,8.3772154,0.24044,250.05475,0.038056668,5.9950666,0.27021199,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,25,0,13.597627,0.28828734,6.7952666,30.086,84.380074,2.8606408,1.1374387,0,31.216934,3.1489301,6.6037693,0.28601333,251.606,0.037433334,5.8857331,0.26983935,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,30,0,13.19696,0.28604665,8.3070669,30.086,85.555916,2.8787735,1.1146133,0,31.596933,3.1648214,8.0865574,0.28381333,251.89301,0.03779,5.8342667,0.271676,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,35,0,11.284969,0.33301333,8.5092669,30.08408,82.242378,2.9199972,0.80549669,0,31.906134,3.2530019,8.3441,0.33019999,254.46712,0.036973335,5.6844001,0.26714733,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,40,0,12.763499,0.35310733,8.7930002,30.080839,83.926659,3.0431066,0.97539598,0,31.563066,3.3962159,8.5746737,0.32304001,262.16745,0.037363332,5.7102666,0.26802734,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,45,0,12.291209,0.36080065,9.4238663,30.081079,79.645416,3.1991467,0.99972665,0,31.518267,3.5599573,9.206872,0.28970668,258.24072,0.037450001,5.7543998,0.26862866,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,50,0,14.717304,0.36638334,10.052067,30.07856,76.180481,3.0767286,0.99218267,0,30.918533,3.4431052,9.7202168,0.25488001,257.84433,0.038353335,5.8694668,0.26535401,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,2,55,0,15.983119,0.29305267,8.4884663,30.074961,70.848465,3.1043906,0.91450536,0,31.224667,3.3974333,8.157958,0.15117334,256.21518,0.038186666,5.9121332,0.26881066,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,0,0,15.818639,0.26069534,8.0570669,30.07976,70.812195,3.1236408,1.0138214,0,30.909201,3.3843327,7.7497792,0.23726666,256.09286,0.038389999,5.8405333,0.27033067,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,5,0,16.794703,0.335816,8.0674667,30.0784,63.261108,3.2012479,1.0958433,0,31.393066,3.5370708,7.7206407,0.20981333,258.10367,0.038279999,5.7950668,0.27124,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,10,0,13.455779,0.30911735,7.1943998,30.08,51.91489,3.0161273,1.17466,0,31.827868,3.3252466,6.9958625,0.23538667,255.57404,0.0381,5.6918669,0.27165934,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,15,0,16.45673,0.23533933,6.6859331,30.08,56.111923,3.2892072,1.1014427,0,32.698002,3.5245614,6.4099517,0.27698666,257.44681,0.036010001,5.3576002,0.273828,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,20,0,11.603856,0.166968,7.1344666,30.08,50.405762,3.6289706,1.2956933,0,33.310135,3.7959354,6.9880481,0.28652,259.15326,0.034926668,5.2049332,0.27816334,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,25,0,15.699972,0.24570334,7.3894668,30.07724,53.900696,4.0765281,1.3501433,0,33.683735,4.3222179,7.1118531,0.30554667,260.92685,0.034833334,5.1053333,0.27556199,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,30,0,11.244835,0.21049801,7.8438668,30.073999,52.615303,4.3689899,1.3054247,0,33.992802,4.5794945,7.6926966,0.28781334,262.06995,0.034426667,5.1492,0.27153999,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,35,0,11.528255,0.20431399,7.0106001,30.076839,57.9081,5.4396791,1.2264073,0,34.495468,5.6440034,6.8685923,0.32444,264.73709,0.032729998,4.9875998,0.274174,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,40,0,13.297524,0.22464,5.9464002,30.08,59.901684,7.0343108,1.3969333,0,35.573601,7.2589607,5.78614,0.35625333,268.41345,0.031683333,4.8026667,0.27169466,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,45,0,12.111345,0.27041265,6.9920001,30.08,62.703857,8.1019268,1.4503614,0,36.307865,8.3723297,6.8356795,0.33936,267.33606,0.030916667,4.6668,0.27715001,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,50,0,10.858258,0.31724066,8.5235329,30.08,65.40226,8.736167,1.3052527,0,36.0924,9.0534048,8.3703632,0.35738668,271.1008,0.031363335,4.7093334,0.27610001,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,3,55,0,10.82773,0.318564,8.6529999,30.078199,67.703896,7.9976568,1.4048333,0,35.288799,8.316227,8.4983778,0.37350667,270.26089,0.033526666,4.8393335,0.28135934,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,4,0,0,11.555908,0.27130935,7.6321998,30.0742,63.869846,6.8651128,1.619734,0,35.526134,7.1364155,7.4768581,0.39730668,276.88293,0.033073332,4.7807999,0.27702335,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,4,5,0,16.690592,0.21823266,5.7399998,30.07992,71.547058,6.4932213,1.6104707,0,35.720531,6.7114539,5.4962831,0.32855999,192.31931,0.033020001,4.6481333,0.28593734,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,4,10,0,33.679012,0.19651467,2.5216,30.083521,66.543526,6.7878499,1.433908,0,36.494801,6.9843812,2.0856619,0.43246666,163.23949,0.032813333,4.4120002,0.29110268,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,4,15,0,63.223888,0.19805333,2.0428667,30.086,76.660652,6.7425141,1.4293534,0,38.368,6.9405708,0.79825926,0.96074665,160.78308,0.032916665,3.7196,0.29189867,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,4,20,0,39.099052,0.208884,2.3552666,30.086081,218.64792,6.8698149,1.3693826,0,39.864799,7.0786886,1.8064812,0.98383999,160.72343,0.03167,3.4844,0.29844067,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,4,25,0,20.420214,0.2096,1.9554,30.08604,226.4328,7.0879035,1.384288,0,41.537468,7.2975144,1.8311243,1.50588,163.2325,0.029853333,2.9084001,0.29160401,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,4,30,0,43.502407,0.25852001,2.0466001,30.09112,345.28876,8.1535053,1.4468234,0,41.985065,8.4120216,1.4562774,1.6177733,173.2885,0.027983334,2.7864001,0.30138335,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,4,35,0,39.930298,0.26438665,1.6843333,30.091999,358.37903,9.9582014,1.435974,0,43.715466,10.222574,1.2750132,1.6797867,169.2784,0.025786666,2.5090666,0.33779132,,,,,,,,,Fri May 15 2015 16:18:53 GMT+0000 (UTC),Fri May 15 2015 16:18:53 GMT+0000 (UTC)
410510080,2015,2,23,4,40,0,26.510769,0.38659066,3.9006,30.091999,25.671556,16.312916,1.501038,0,44.241199,16.699514,3.482764,1.4093866,171.61005,0.023386667,2.7645333,0.33545199,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,4,45,0,18.22127,0.62513798,3.7786667,30.087919,13.945423,16.817366,1.6507434,0,43.128799,17.442495,3.5874503,0.94345331,195.52925,0.020913333,3.0380001,0.319864,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,4,50,0,17.483625,1.0060641,4.7031331,30.08672,359.72,16.817434,1.9518046,0,42.520935,17.823496,4.484014,0.87378669,178.98335,0.021749999,3.0724001,0.30398667,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,4,55,0,26.318104,1.1906773,3.1994667,30.091961,8.8595762,10.2523,1.9250653,0,42.645733,11.442975,2.8617003,1.2969333,164.54681,0.028623333,3.0898666,0.28133667,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,0,0,19.983522,0.65660864,2.9544666,30.093241,32.30904,8.8510027,1.614138,0,41.716801,9.5076246,2.7746403,1.22648,163.12213,0.02963,3.2482667,0.28488466,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,5,0,15.295063,0.62072933,4.7639999,30.09708,28.132915,9.6984787,1.4228374,0,43.017735,10.319206,4.5941348,1.43788,161.7663,0.028449999,2.9454668,0.29526132,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,10,0,14.61391,0.27785534,4.9420667,30.092119,31.991344,8.0800991,1.3995674,0,41.316532,8.357954,4.781198,0.85847998,162.63063,0.030270001,3.4142666,0.30327067,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,15,0,21.057924,0.27203199,2.4399333,30.092239,28.221415,8.1714439,1.6589746,0,43.126667,8.4434891,2.2750263,1.18876,164.13269,0.030400001,3.0025334,0.28221267,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,20,0,13.957183,0.47027266,3.1138666,30.09576,346.81308,9.6033812,1.6335927,0,44.128532,10.073647,3.0214126,1.5415066,188.47449,0.026706666,2.8042667,0.29142201,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,25,0,9.6156349,0.89201069,3.7273333,30.098,331.59113,14.804696,1.5576627,0,46.883865,15.696707,3.6748059,2.2554266,198.20676,0.022883333,2.0780001,0.296312,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,30,0,18.29768,0.77035868,2.8808,30.098,314.41595,15.875113,1.4278507,0,47.060665,16.645472,2.733794,2.2290266,215.86028,0.020059999,1.818,0.31054467,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,35,0,21.939608,0.64812332,2.6164668,30.097799,5.1931524,14.78249,1.323782,0,48.559734,15.430616,2.4245102,2.2892134,200.03374,0.023693332,1.7241334,0.29185334,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,40,0,13.724149,0.72137398,2.2101333,30.098,7.5022464,18.60593,1.374154,0,49.481602,19.327303,2.1466851,2.4806933,198.37871,0.018750001,1.4752001,0.29281068,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,45,0,13.229472,2.7331419,3.3041999,30.09684,13.307954,28.138798,1.6566213,0,50.126801,30.871931,3.2160583,2.4592667,218.72847,0.01395,1.1630666,0.30158001,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,50,0,16.524599,10.736139,2.9627333,30.09716,358.2778,28.184624,1.6261927,0,50.993465,38.920769,2.8394272,2.6562133,291.89032,0.0063,1.1242666,0.34458467,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,5,55,0,23.617628,7.6988325,2.6168666,30.098,9.7638617,31.485828,1.6420766,0,51.84,39.184669,2.3943901,2.6360533,308.72946,0.0037566666,0.77719998,0.343364,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,6,0,0,41.067055,9.2946281,2.5088665,30.098,21.1761,32.882919,1.6296999,0,52.768398,42.177544,1.8639632,2.45488,292.86588,0.0032733334,0.73213333,0.36768201,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,6,5,0,16.350044,5.5055079,2.4292667,30.096519,36.228378,29.572401,1.6296999,0,53.382534,35.0779,2.3302877,2.7865601,282.46161,0.0047233333,0.5848,0.39194399,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,6,10,0,24.489401,5.0243034,1.6652666,30.097361,11.739783,31.274256,1.6296999,0,54.511734,36.298553,1.5130471,2.5044799,263.00128,0.0039933333,0.23106667,0.34937999,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,6,15,0,18.841042,14.297182,2.9052668,30.098,0.13408345,32.651497,1.717386,0,54.217201,46.948666,2.7480764,2.4155867,299.25861,0.0031399999,0.37466666,0.38028201,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,6,20,0,14.888828,49.780106,3.7706666,30.098,40.001183,15.331811,1.936394,0,54.3372,65.111923,3.6432667,2.36116,379.58054,9.9666661E-4,0.35546666,0.41297466,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,6,25,0,6.4443493,27.886375,5.8295999,30.09572,53.038467,31.812571,2.1804454,0,52.872398,59.698936,5.7926998,1.81092,667.25604,0.0018933333,0.92919999,0.44702333,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,6,30,0,4.287816,17.555159,6.2196665,30.09796,57.255127,35.127289,2.0594766,0,51.964535,52.682449,6.2022376,1.2563601,771.86487,0.00226,1.2278666,0.40144199,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,6,35,0,6.1641502,12.662974,4.9033999,30.098,58.173328,32.961323,1.9472047,0,50.987598,45.624294,4.8750024,1.6790934,555.45398,0.00294,0.78426665,0.39795932,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
410510080,2015,2,23,6,40,0,12.342161,19.606209,3.6131334,30.098,37.915241,35.803993,1.7836879,1.3333333E-4,52.630932,55.410206,3.5292461,2.0335467,570.11139,0.0020900001,0.32480001,0.45666134,,,,,,,,,Fri May 15 2015 16:18:54 GMT+0000 (UTC),Fri May 15 2015 16:18:54 GMT+0000 (UTC)
